Rk,Name,Team,Result,Date,Vs.,Pitch (MPH),EV (MPH),LA (deg),Dist (ft),gamePk,playId,Video_url,x/30 ballparks
16,"Rafaela, Ceddanne",BOS,Home Run,7/7/2025,COL,93.1,104,26,407,777209,d9d6c1da-880a-370a-a1f6-099d3de7e37d,https://baseballsavant.mlb.com/sporty-videos?playId=d9d6c1da-880a-370a-a1f6-099d3de7e37d,30
17,"Yelich, Christian",MIL,Home Run,7/7/2025,LAD,96.6,103.8,24,386,777201,e5be7ddd-6b41-3fe5-a24b-36e983e7b842,https://baseballsavant.mlb.com/sporty-videos?playId=e5be7ddd-6b41-3fe5-a24b-36e983e7b842,18
18,"Machado, Manny",SD,Home Run,7/7/2025,AZ,77.9,103.7,37,371,777203,d6874a54-923e-3b3a-abb7-9abc0efcdb95,https://baseballsavant.mlb.com/sporty-videos?playId=d6874a54-923e-3b3a-abb7-9abc0efcdb95,27
19,"McKinstry, Zach",DET,Home Run,7/7/2025,TB,92.3,103.2,39,385,777211,48cdc9be-6e91-3b47-8f5f-5f3212493092,https://baseballsavant.mlb.com/sporty-videos?playId=48cdc9be-6e91-3b47-8f5f-5f3212493092,30
20,"Caratini, Victor",HOU,Home Run,7/7/2025,CLE,91.5,103,31,395,777202,1682b627-7130-3861-8ba4-00db837842be,https://baseballsavant.mlb.com/sporty-videos?playId=1682b627-7130-3861-8ba4-00db837842be,30
21,"Trammell, Taylor",HOU,Home Run,7/7/2025,CLE,94.8,102,28,368,777202,966de9da-a0a6-3752-b4d3-eef30092f4b3,https://baseballsavant.mlb.com/sporty-videos?playId=966de9da-a0a6-3752-b4d3-eef30092f4b3,19
22,"Vaughn, Andrew",MIL,Home Run,7/7/2025,LAD,85.2,101.8,30,409,777201,6cfb54d2-aa7c-37e0-82c1-bba31d682fb4,https://baseballsavant.mlb.com/sporty-videos?playId=6cfb54d2-aa7c-37e0-82c1-bba31d682fb4,30
23,"Fry, David",CLE,Home Run,7/7/2025,HOU,86,101.6,40,355,777202,03b1db5c-14b7-39d9-a1dc-37d41061968b,https://baseballsavant.mlb.com/sporty-videos?playId=03b1db5c-14b7-39d9-a1dc-37d41061968b,1
24,"BÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ez, Javier",DET,Home Run,7/7/2025,TB,86.5,100,33,391,777211,e5d56c34-945a-33c4-abfa-06fe7d66961b,https://baseballsavant.mlb.com/sporty-videos?playId=e5d56c34-945a-33c4-abfa-06fe7d66961b,28
25,"d'Arnaud, Travis",LAA,Home Run,7/7/2025,TEX,92.5,97.4,34,370,777200,9dfc8ac6-38af-39aa-95a9-f28b34404c63,https://baseballsavant.mlb.com/sporty-videos?playId=9dfc8ac6-38af-39aa-95a9-f28b34404c63,29
26,"Pasquantino, Vinnie",KC,Home Run,7/7/2025,PIT,90.5,95,28,378,777204,97ad825e-c761-3aed-83ba-d2b8f143369b,https://baseballsavant.mlb.com/sporty-videos?playId=97ad825e-c761-3aed-83ba-d2b8f143369b,30
1,"Cruz, Oneil",PIT,Home Run,7/8/2025,KC,78.4,115.6,30,458,777194,b8f55d56-caaf-3e5c-a8fb-be1c2da89358,https://baseballsavant.mlb.com/sporty-videos?playId=b8f55d56-caaf-3e5c-a8fb-be1c2da89358,30
2,"Caglianone, Jac",KC,Home Run,7/8/2025,PIT,89.5,114.1,19,421,777194,2a1e4403-e92c-35d0-affa-07c5e9fb3ba6,https://baseballsavant.mlb.com/sporty-videos?playId=2a1e4403-e92c-35d0-affa-07c5e9fb3ba6,28
3,"Duran, Jarren",BOS,Home Run,7/8/2025,COL,87.9,111.4,26,439,777196,918d2cdd-0f57-3f60-a9e3-1947e1934665,https://baseballsavant.mlb.com/sporty-videos?playId=918d2cdd-0f57-3f60-a9e3-1947e1934665,30
4,"Schwarber, Kyle",PHI,Home Run,7/8/2025,SF,89.8,110.7,27,402,777186,315a317a-4779-35f3-86a8-ac23fdbe9ee6,https://baseballsavant.mlb.com/sporty-videos?playId=315a317a-4779-35f3-86a8-ac23fdbe9ee6,30
5,"Kurtz, Nick",ATH,Home Run,7/8/2025,ATL,85,108.5,28,403,777189,46064635-6337-3751-9502-f9ea0a9e7158,https://baseballsavant.mlb.com/sporty-videos?playId=46064635-6337-3751-9502-f9ea0a9e7158,30
6,"Langford, Wyatt",TEX,Home Run,7/8/2025,LAA,57.4,108.5,35,437,777180,02625fdd-b564-39cd-86a5-840f57c02102,https://baseballsavant.mlb.com/sporty-videos?playId=02625fdd-b564-39cd-86a5-840f57c02102,30
7,"Ohtani, Shohei",LAD,Home Run,7/8/2025,MIL,88.2,108.4,27,431,777193,a26759d7-9e67-3faf-8ea2-27e70cc76814,https://baseballsavant.mlb.com/sporty-videos?playId=a26759d7-9e67-3faf-8ea2-27e70cc76814,29
8,"Raleigh, Cal",SEA,Home Run,7/8/2025,NYY,84.9,107.7,28,394,777187,973b6cc8-9691-382a-bd22-3bfbbca4c86c,https://baseballsavant.mlb.com/sporty-videos?playId=973b6cc8-9691-382a-bd22-3bfbbca4c86c,30
9,"Lindor, Francisco",NYM,Home Run,7/8/2025,BAL,96.9,107.5,29,425,777198,cae51205-9fe7-3ef1-a605-ace8db292eb3,https://baseballsavant.mlb.com/sporty-videos?playId=cae51205-9fe7-3ef1-a605-ace8db292eb3,28
10,"Seager, Corey",TEX,Home Run,7/8/2025,LAA,81.5,107.2,24,427,777180,f86aff16-6f3b-3c5e-af7b-0ac17052d1d4,https://baseballsavant.mlb.com/sporty-videos?playId=f86aff16-6f3b-3c5e-af7b-0ac17052d1d4,30
11,"Wells, Austin",NYY,Home Run,7/8/2025,SEA,79.7,107.2,30,414,777187,551b72cb-2767-3bb3-8d57-37eb26cea3e3,https://baseballsavant.mlb.com/sporty-videos?playId=551b72cb-2767-3bb3-8d57-37eb26cea3e3,30
12,"Jeffers, Ryan",MIN,Home Run,7/8/2025,CHC,94.3,106.8,36,420,777190,705ed0b3-babb-37b2-8a14-852d58afc4cd,https://baseballsavant.mlb.com/sporty-videos?playId=705ed0b3-babb-37b2-8a14-852d58afc4cd,30
13,"Muncy, Max",ATH,Home Run,7/8/2025,ATL,95.6,106.7,40,416,777189,b99e86b8-b783-3ce7-bc6d-8f90e53e4f3a,https://baseballsavant.mlb.com/sporty-videos?playId=b99e86b8-b783-3ce7-bc6d-8f90e53e4f3a,30
14,"Gonzales, Nick",PIT,Home Run,7/8/2025,KC,78.8,106.5,30,427,777194,e7e31d0d-21fc-34f3-a501-678362ca50e7,https://baseballsavant.mlb.com/sporty-videos?playId=e7e31d0d-21fc-34f3-a501-678362ca50e7,29
15,"Stanton, Giancarlo",NYY,Home Run,7/8/2025,SEA,85.7,106.1,32,401,777187,9b1219d2-2d92-3ee2-b924-aedb234d28ce,https://baseballsavant.mlb.com/sporty-videos?playId=9b1219d2-2d92-3ee2-b924-aedb234d28ce,29
16,"Bader, Harrison",MIN,Home Run,7/8/2025,CHC,82.8,105.9,27,446,777190,f3631b2c-fb54-3f63-81cf-8fcb7331d8f5,https://baseballsavant.mlb.com/sporty-videos?playId=f3631b2c-fb54-3f63-81cf-8fcb7331d8f5,30
17,"Story, Trevor",BOS,Home Run,7/8/2025,COL,84.9,105.8,24,414,777196,a3a83eaa-fc51-3732-a6ef-f235528e6dd4,https://baseballsavant.mlb.com/sporty-videos?playId=a3a83eaa-fc51-3732-a6ef-f235528e6dd4,29
18,"White, Eli",ATL,Home Run,7/8/2025,ATH,86.9,105.8,34,452,777189,e8cb0770-bdff-372e-b78b-f2e68ab83eb2,https://baseballsavant.mlb.com/sporty-videos?playId=e8cb0770-bdff-372e-b78b-f2e68ab83eb2,30
19,"Burger, Jake",TEX,Home Run,7/8/2025,LAA,56.1,105.6,24,434,777180,6f23b82f-b84c-30e1-a494-81efab010f04,https://baseballsavant.mlb.com/sporty-videos?playId=6f23b82f-b84c-30e1-a494-81efab010f04,30
20,"Butler, Lawrence",ATH,Home Run,7/8/2025,ATL,90,105.5,23,421,777189,63eed0ca-60f4-3833-9a71-9e021301b8c3,https://baseballsavant.mlb.com/sporty-videos?playId=63eed0ca-60f4-3833-9a71-9e021301b8c3,26
21,"Rocchio, Brayan",CLE,Home Run,7/8/2025,HOU,91.7,105.5,27,393,777192,9a677c2e-13cf-337e-95b8-3e12f16f9cf1,https://baseballsavant.mlb.com/sporty-videos?playId=9a677c2e-13cf-337e-95b8-3e12f16f9cf1,30
22,"Alonso, Pete",NYM,Home Run,7/8/2025,BAL,90.8,105.3,30,407,777198,d44f08a5-3733-323c-bbcc-879047d87c1b,https://baseballsavant.mlb.com/sporty-videos?playId=d44f08a5-3733-323c-bbcc-879047d87c1b,25
23,"Goodman, Hunter",COL,Home Run,7/8/2025,BOS,84.7,104.8,25,398,777196,9a645470-efa9-3260-aee1-738386853a01,https://baseballsavant.mlb.com/sporty-videos?playId=9a645470-efa9-3260-aee1-738386853a01,27
24,"Holliday, Jackson",BAL,Home Run,7/8/2025,NYM,97.1,104.6,25,406,777198,c50190a0-f207-3b52-b516-fce38a686b64,https://baseballsavant.mlb.com/sporty-videos?playId=c50190a0-f207-3b52-b516-fce38a686b64,25
25,"Bailey, Patrick",SF,Home Run,7/8/2025,PHI,93.9,103.4,29,414,777186,6c67cc9a-7d11-31dd-a2a5-399ef9ec51e4,https://baseballsavant.mlb.com/sporty-videos?playId=6c67cc9a-7d11-31dd-a2a5-399ef9ec51e4,29
26,"Donovan, Brendan",STL,Home Run,7/8/2025,WSH,90,103.1,28,391,777191,92ca89e2-93cd-306d-bff3-5a398bd55825,https://baseballsavant.mlb.com/sporty-videos?playId=92ca89e2-93cd-306d-bff3-5a398bd55825,30
27,"Schneider, Davis",TOR,Home Run,7/8/2025,CWS,82.2,103,30,384,777188,b165ff3c-586a-35fe-9f70-b4949cda4546,https://baseballsavant.mlb.com/sporty-videos?playId=b165ff3c-586a-35fe-9f70-b4949cda4546,30
28,"Keith, Colt",DET,Home Run,7/8/2025,TB,89.3,101.2,32,394,777195,08322450-dc10-38a6-aecb-bafc3045b1e2,https://baseballsavant.mlb.com/sporty-videos?playId=08322450-dc10-38a6-aecb-bafc3045b1e2,30
29,"RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­rez, JosÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â©",CLE,Home Run,7/8/2025,HOU,88.7,101.2,34,378,777192,a2431b36-06d6-3b8a-8ddf-a025db10b3b2,https://baseballsavant.mlb.com/sporty-videos?playId=a2431b36-06d6-3b8a-8ddf-a025db10b3b2,29
30,"Arraez, Luis",SD,Home Run,7/8/2025,AZ,92.4,100,33,358,777185,c4f4a184-a856-3255-a971-8a3f1b82cf63,https://baseballsavant.mlb.com/sporty-videos?playId=c4f4a184-a856-3255-a971-8a3f1b82cf63,22
31,"Frelick, Sal",MIL,Home Run,7/8/2025,LAD,85.2,99.3,21,391,777193,3fabbe6a-a525-353d-871a-33c80cf12f17,https://baseballsavant.mlb.com/sporty-videos?playId=3fabbe6a-a525-353d-871a-33c80cf12f17,11
32,"Turner, Justin",CHC,Home Run,7/8/2025,MIN,85.5,99,28,371,777190,e0996cb2-245e-3455-a5ac-06f44022326d,https://baseballsavant.mlb.com/sporty-videos?playId=e0996cb2-245e-3455-a5ac-06f44022326d,28
33,"Rojas, Josh",CWS,Home Run,7/8/2025,TOR,90.6,98.4,28,373,777188,28494b90-c6e2-3583-a2f3-ddf2918d5a9f,https://baseballsavant.mlb.com/sporty-videos?playId=28494b90-c6e2-3583-a2f3-ddf2918d5a9f,28
34,"Torkelson, Spencer",DET,Home Run,7/8/2025,TB,89,98.2,30,366,777195,9d57297f-258c-3bfa-a4f0-e5fd0de54ec7,https://baseballsavant.mlb.com/sporty-videos?playId=9d57297f-258c-3bfa-a4f0-e5fd0de54ec7,13
35,"Judge, Aaron",NYY,Home Run,7/8/2025,SEA,82.3,97.9,36,345,777187,e63b8842-fdd4-3040-a081-42245f796b7f,https://baseballsavant.mlb.com/sporty-videos?playId=e63b8842-fdd4-3040-a081-42245f796b7f,8
36,"Rooker, Brent",ATH,Home Run,7/8/2025,ATL,84.5,97.5,29,390,777189,ded1b755-c2de-34da-a39f-9a936140d968,https://baseballsavant.mlb.com/sporty-videos?playId=ded1b755-c2de-34da-a39f-9a936140d968,30
37,"Castro, Willi",MIN,Home Run,7/8/2025,CHC,84.4,97.4,37,360,777190,3218534c-9760-388b-9e0d-c71bd365fdc9,https://baseballsavant.mlb.com/sporty-videos?playId=3218534c-9760-388b-9e0d-c71bd365fdc9,12
38,"Loftin, Nick",KC,Home Run,7/8/2025,PIT,86.9,97.3,27,359,777194,ed4dd9bd-c693-380a-ac7e-fd2f45fc5829,https://baseballsavant.mlb.com/sporty-videos?playId=ed4dd9bd-c693-380a-ac7e-fd2f45fc5829,28
39,"Nootbaar, Lars",STL,Home Run,7/8/2025,WSH,82.1,97.2,34,369,777191,041937d4-9384-3e36-ba2d-5634d5c45a26,https://baseballsavant.mlb.com/sporty-videos?playId=041937d4-9384-3e36-ba2d-5634d5c45a26,25
40,"MartÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­nez, Angel",CLE,Home Run,7/8/2025,HOU,96.3,97.2,40,334,777192,76ccb93f-844e-329b-b5dd-be5058241f33,https://baseballsavant.mlb.com/sporty-videos?playId=76ccb93f-844e-329b-b5dd-be5058241f33,1
41,"Aranda, Jonathan",TB,Home Run,7/8/2025,DET,95.2,96.7,37,375,777195,6e3dcfa5-1e3b-3ec8-8ef1-6dc998f7cceb,https://baseballsavant.mlb.com/sporty-videos?playId=6e3dcfa5-1e3b-3ec8-8ef1-6dc998f7cceb,29
42,"McLain, Matt",CIN,Home Run,7/8/2025,MIA,85.7,96.4,31,354,777197,9dc436e6-2c24-309b-be7c-42fc3c8fc553,https://baseballsavant.mlb.com/sporty-videos?playId=9dc436e6-2c24-309b-be7c-42fc3c8fc553,8
43,"Butler, Lawrence",ATH,Home Run,7/8/2025,ATL,95.5,96.3,33,402,777189,ccc67e0e-e692-330f-8609-93238c2659a7,https://baseballsavant.mlb.com/sporty-videos?playId=ccc67e0e-e692-330f-8609-93238c2659a7,12
44,"Mauricio, Ronny",NYM,Home Run,7/8/2025,BAL,86.4,94.2,30,362,777198,7876975a-54ab-358d-9c82-ea89cdd06773,https://baseballsavant.mlb.com/sporty-videos?playId=7876975a-54ab-358d-9c82-ea89cdd06773,25
1,"Wood, James",WSH,Home Run,7/9/2025,STL,93,115.9,23,433,777178,f88efc03-ac07-3a64-97f1-9a3fd3f75e11,https://baseballsavant.mlb.com/sporty-videos?playId=f88efc03-ac07-3a64-97f1-9a3fd3f75e11,30
2,"Duran, Jarren",BOS,Home Run,7/9/2025,COL,89.1,113,21,417,777179,7d4d715b-8a1f-36f9-ae2e-3c36a9a97033,https://baseballsavant.mlb.com/sporty-videos?playId=7d4d715b-8a1f-36f9-ae2e-3c36a9a97033,30
3,"Wallner, Matt",MIN,Home Run,7/9/2025,CHC,85.1,113,43,390,777173,4dcd36ca-f417-3eda-880c-cfad6b97756a,https://baseballsavant.mlb.com/sporty-videos?playId=4dcd36ca-f417-3eda-880c-cfad6b97756a,30
4,"Benson, Will",CIN,Home Run,7/9/2025,MIA,85.5,111.4,22,425,777183,876806d4-5854-33b5-92dc-dc636b926fc7,https://baseballsavant.mlb.com/sporty-videos?playId=876806d4-5854-33b5-92dc-dc636b926fc7,26
5,"Chisholm Jr., Jazz",NYY,Home Run,7/9/2025,SEA,92.4,110.9,26,418,777184,9cccaae4-fa7f-3195-8d18-8fadd7fce6d4,https://baseballsavant.mlb.com/sporty-videos?playId=9cccaae4-fa7f-3195-8d18-8fadd7fce6d4,26
6,"Caglianone, Jac",KC,Home Run,7/9/2025,PIT,93.1,110.8,27,466,777177,02f107f6-888d-3fde-aebc-75abc8001aca,https://baseballsavant.mlb.com/sporty-videos?playId=02f107f6-888d-3fde-aebc-75abc8001aca,30
7,"AcuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±a Jr., Ronald",ATL,Home Run,7/9/2025,ATH,92.6,110.6,35,433,777176,5488881e-32d0-3ea9-82ce-2f45091c677f,https://baseballsavant.mlb.com/sporty-videos?playId=5488881e-32d0-3ea9-82ce-2f45091c677f,30
8,"Perez, Salvador",KC,Home Run,7/9/2025,PIT,92,110.4,25,444,777177,91ff854b-66ac-30d5-863f-c95d71eab55f,https://baseballsavant.mlb.com/sporty-videos?playId=91ff854b-66ac-30d5-863f-c95d71eab55f,30
9,"McCann, James",AZ,Home Run,7/9/2025,SD,96.7,110.3,24,434,777162,d79f7700-cd4a-3020-8137-7198dc765768,https://baseballsavant.mlb.com/sporty-videos?playId=d79f7700-cd4a-3020-8137-7198dc765768,30
10,"Schwarber, Kyle",PHI,Home Run,7/9/2025,SF,90.9,109.8,21,371,777163,613847c4-f77a-3756-8154-3f17a338fd41,https://baseballsavant.mlb.com/sporty-videos?playId=613847c4-f77a-3756-8154-3f17a338fd41,13
11,"Sheets, Gavin",SD,Home Run,7/9/2025,AZ,86.1,109.6,28,437,777162,c190fedb-3dce-3c42-876c-98280b431b93,https://baseballsavant.mlb.com/sporty-videos?playId=c190fedb-3dce-3c42-876c-98280b431b93,30
12,"Baldwin, Drake",ATL,Home Run,7/9/2025,ATH,90.5,108.3,36,431,777176,2bb21acf-da3a-322d-b975-394a44795785,https://baseballsavant.mlb.com/sporty-videos?playId=2bb21acf-da3a-322d-b975-394a44795785,30
13,"NarvÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡ez, Carlos",BOS,Home Run,7/9/2025,COL,85,108.3,31,434,777179,aa5cf569-f36e-305c-82af-91bffd8c6d7f,https://baseballsavant.mlb.com/sporty-videos?playId=aa5cf569-f36e-305c-82af-91bffd8c6d7f,30
14,"Perez, Salvador",KC,Home Run,7/9/2025,PIT,84.8,107.8,29,426,777177,a16517e8-ad0d-3957-b450-1eefbf696e56,https://baseballsavant.mlb.com/sporty-videos?playId=a16517e8-ad0d-3957-b450-1eefbf696e56,29
15,"Soler, Jorge",LAA,Home Run,7/9/2025,TEX,87.6,107.2,28,421,777171,9895eeef-8fbd-3567-b949-5ac9ec8a647b,https://baseballsavant.mlb.com/sporty-videos?playId=9895eeef-8fbd-3567-b949-5ac9ec8a647b,30
16,"Polanco, Jorge",SEA,Home Run,7/9/2025,NYY,96.9,107.1,30,417,777184,237f49a5-830f-312b-ae62-899ec3ab1903,https://baseballsavant.mlb.com/sporty-videos?playId=237f49a5-830f-312b-ae62-899ec3ab1903,30
17,"Rosario, Amed",WSH,Home Run,7/9/2025,STL,94.9,107,23,434,777178,44227165-e2e6-3b08-bf79-79e0301e2b0b,https://baseballsavant.mlb.com/sporty-videos?playId=44227165-e2e6-3b08-bf79-79e0301e2b0b,30
18,"Lowe, Nathaniel",WSH,Home Run,7/9/2025,STL,76.4,106.9,23,360,777178,6b96cb62-d597-3dda-a3a7-9e37ce0d53f6,https://baseballsavant.mlb.com/sporty-videos?playId=6b96cb62-d597-3dda-a3a7-9e37ce0d53f6,24
19,"Trout, Mike",LAA,Home Run,7/9/2025,TEX,91.5,106.8,28,426,777171,c013b639-ed24-3b31-992e-099a1f23a876,https://baseballsavant.mlb.com/sporty-videos?playId=c013b639-ed24-3b31-992e-099a1f23a876,29
20,"Trout, Mike",LAA,Home Run,7/9/2025,TEX,95.7,106.7,20,378,777171,c4ab9a18-4f99-3a49-a19f-0da789318e35,https://baseballsavant.mlb.com/sporty-videos?playId=c4ab9a18-4f99-3a49-a19f-0da789318e35,17
21,"Abreu, Wilyer",BOS,Home Run,7/9/2025,COL,96.3,106.7,24,407,777179,d45d39bc-08c8-3b6b-9117-5c46b382f212,https://baseballsavant.mlb.com/sporty-videos?playId=d45d39bc-08c8-3b6b-9117-5c46b382f212,23
22,"Marte, Noelvi",CIN,Home Run,7/9/2025,MIA,85.8,106.1,25,421,777183,9de8c9e8-af42-30fe-8d21-66f63344e15b,https://baseballsavant.mlb.com/sporty-videos?playId=9de8c9e8-af42-30fe-8d21-66f63344e15b,30
23,"AcuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â±a Jr., Ronald",ATL,Home Run,7/9/2025,ATH,84.5,106,25,378,777176,f5087e16-506c-3f5e-8b35-852a853aa15a,https://baseballsavant.mlb.com/sporty-videos?playId=f5087e16-506c-3f5e-8b35-852a853aa15a,15
24,"Harper, Bryce",PHI,Home Run,7/9/2025,SF,94.4,105.7,23,380,777163,51c2fb08-069d-34fb-879a-152b054bfe22,https://baseballsavant.mlb.com/sporty-videos?playId=51c2fb08-069d-34fb-879a-152b054bfe22,20
25,"Chisholm Jr., Jazz",NYY,Home Run,7/9/2025,SEA,80.2,105,27,364,777184,910827da-8de5-33bd-8570-f21e11bc9475,https://baseballsavant.mlb.com/sporty-videos?playId=910827da-8de5-33bd-8570-f21e11bc9475,29
26,"Caminero, Junior",TB,Home Run,7/9/2025,DET,79.9,104.8,32,398,777182,b5df7329-2338-396d-8b10-e160c976ad81,https://baseballsavant.mlb.com/sporty-videos?playId=b5df7329-2338-396d-8b10-e160c976ad81,30
27,"Semien, Marcus",TEX,Home Run,7/9/2025,LAA,96.2,104.8,33,423,777171,e09eef12-021f-3607-8335-96d59a4d2069,https://baseballsavant.mlb.com/sporty-videos?playId=e09eef12-021f-3607-8335-96d59a4d2069,30
28,"Perdomo, Geraldo",AZ,Home Run,7/9/2025,SD,95.7,104.6,23,352,777162,c4c6b230-fe47-356d-9aff-4280f71dd6cb,https://baseballsavant.mlb.com/sporty-videos?playId=c4c6b230-fe47-356d-9aff-4280f71dd6cb,20
29,"Gonzalez, Romy",BOS,Home Run,7/9/2025,COL,86,104.4,39,368,777179,b29c4b29-75a7-398e-8a1e-25802ccc274d,https://baseballsavant.mlb.com/sporty-videos?playId=b29c4b29-75a7-398e-8a1e-25802ccc274d,2
30,"SuÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â¡rez, Eugenio",AZ,Home Run,7/9/2025,SD,88.1,103.4,42,361,777162,3bd9deb6-210e-3396-a4d5-f04cf4f1522e,https://baseballsavant.mlb.com/sporty-videos?playId=3bd9deb6-210e-3396-a4d5-f04cf4f1522e,12
31,"Carroll, Corbin",AZ,Home Run,7/9/2025,SD,87.5,102.7,28,398,777162,ea061652-2485-3609-bf08-e9657c2e5ed4,https://baseballsavant.mlb.com/sporty-videos?playId=ea061652-2485-3609-bf08-e9657c2e5ed4,29
32,"MartÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­nez, Angel",CLE,Home Run,7/9/2025,HOU,88.4,102.5,35,374,777174,8dcbe538-4a7b-3ce0-85b5-0d4968fd5cc5,https://baseballsavant.mlb.com/sporty-videos?playId=8dcbe538-4a7b-3ce0-85b5-0d4968fd5cc5,29
33,"Ozuna, Marcell",ATL,Home Run,7/9/2025,ATH,89.4,102.2,27,412,777176,2d17dc70-7bb3-35e7-b8ae-497ca56df4a9,https://baseballsavant.mlb.com/sporty-videos?playId=2d17dc70-7bb3-35e7-b8ae-497ca56df4a9,22
34,"d'Arnaud, Travis",LAA,Home Run,7/9/2025,TEX,91.9,101.9,37,397,777171,cf68f368-55ce-3061-af57-001b3a4d762d,https://baseballsavant.mlb.com/sporty-videos?playId=cf68f368-55ce-3061-af57-001b3a4d762d,5
35,"Riley, Austin",ATL,Home Run,7/9/2025,ATH,88.9,100.8,30,408,777176,e97a1063-dd49-378c-97d6-d2efaef349c6,https://baseballsavant.mlb.com/sporty-videos?playId=e97a1063-dd49-378c-97d6-d2efaef349c6,30
36,"Norby, Connor",MIA,Home Run,7/9/2025,CIN,97.1,99.5,26,369,777183,e6cc5678-a7bf-398e-bb3b-75af95e937a1,https://baseballsavant.mlb.com/sporty-videos?playId=e6cc5678-a7bf-398e-bb3b-75af95e937a1,18
37,"Arozarena, Randy",SEA,Home Run,7/9/2025,NYY,96.4,98.8,31,349,777184,3db8a033-4433-3858-a55b-2ff07dd6507d,https://baseballsavant.mlb.com/sporty-videos?playId=3db8a033-4433-3858-a55b-2ff07dd6507d,7
38,"Higashioka, Kyle",TEX,Home Run,7/9/2025,LAA,78.9,98.1,29,358,777171,b192f8fc-f592-37ae-87bd-5b158ad5ff20,https://baseballsavant.mlb.com/sporty-videos?playId=b192f8fc-f592-37ae-87bd-5b158ad5ff20,22
39,"Young, Cole",SEA,Home Run,7/9/2025,NYY,83.5,96.9,23,362,777184,97b27358-03d7-303f-bb7b-135aa2d5485a,https://baseballsavant.mlb.com/sporty-videos?playId=97b27358-03d7-303f-bb7b-135aa2d5485a,2
40,"RamÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â­rez, JosÃƒÆ’Ã†â€™Ãƒâ€šÃ‚Â©",CLE,Home Run,7/9/2025,HOU,81.5,96,30,362,777174,38b84f30-6bd2-3d58-bfbc-95b8127441d8,https://baseballsavant.mlb.com/sporty-videos?playId=38b84f30-6bd2-3d58-bfbc-95b8127441d8,17
41,"Farmer, Kyle",COL,Home Run,7/9/2025,BOS,89.7,93.8,33,359,777179,17b9664a-93c2-3281-ab0d-0201abb6dd1a,https://baseballsavant.mlb.com/sporty-videos?playId=17b9664a-93c2-3281-ab0d-0201abb6dd1a,11
42,"Crawford, J.P.",SEA,Home Run,7/9/2025,NYY,91,92.7,27,344,777184,b4f94dd3-2e9f-332e-9a68-7da2615c0d5e,https://baseballsavant.mlb.com/sporty-videos?playId=b4f94dd3-2e9f-332e-9a68-7da2615c0d5e,17
1,"Stanton, Giancarlo",NYY,Home Run,7/10/2025,SEA,97.6,110.7,22,415,777169,70ffe159-7ea0-3ba4-aceb-df2c6ab15106,https://baseballsavant.mlb.com/sporty-videos?playId=70ffe159-7ea0-3ba4-aceb-df2c6ab15106,24
2,"Machado, Manny",SD,Home Run,7/10/2025,AZ,91,110.3,22,391,777158,7906db4b-34d5-36aa-ba1d-124b35d8a1ee,https://baseballsavant.mlb.com/sporty-videos?playId=7906db4b-34d5-36aa-ba1d-124b35d8a1ee,30
3,"Westburg, Jordan",BAL,Home Run,7/10/2025,NYM,85.7,110,24,413,777165|777181,eb51291d-de71-32f4-86f6-b468dc449af1,https://baseballsavant.mlb.com/sporty-videos?playId=eb51291d-de71-32f4-86f6-b468dc449af1,30
4,"Soderstrom, Tyler",ATH,Home Run,7/10/2025,ATL,84.3,108.5,25,445,777156,d2c2e9f9-c5d6-3093-bdc4-71f907a5080f,https://baseballsavant.mlb.com/sporty-videos?playId=d2c2e9f9-c5d6-3093-bdc4-71f907a5080f,30
5,"Tatis Jr., Fernando",SD,Home Run,7/10/2025,AZ,88,106.9,24,420,777158,566492f7-74c1-3660-be6d-9960a1fd4b23,https://baseballsavant.mlb.com/sporty-videos?playId=566492f7-74c1-3660-be6d-9960a1fd4b23,28
6,"Henderson, Gunnar",BAL,Home Run,7/10/2025,NYM,88,106.6,38,400,777165|777181,a9cde620-dd88-3f39-9e26-6a861c79717a,https://baseballsavant.mlb.com/sporty-videos?playId=a9cde620-dd88-3f39-9e26-6a861c79717a,30
7,"Kim, Ha-Seong",TB,Home Run,7/10/2025,BOS,88.9,106.4,21,389,777170,1fee420c-fd87-3d2a-910e-4bf52e0ff9c0,https://baseballsavant.mlb.com/sporty-videos?playId=1fee420c-fd87-3d2a-910e-4bf52e0ff9c0,30
8,"Neto, Zach",LAA,Home Run,7/10/2025,TEX,89.5,105.5,30,424,777159,e1056508-44a0-3611-8b9d-5b98d5505dcc,https://baseballsavant.mlb.com/sporty-videos?playId=e1056508-44a0-3611-8b9d-5b98d5505dcc,30
